u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
KHYAJ637,Lenovo M10 FHD Plus (2nd Gen) with Active Pen 4 GB RAM 128 GB ROM 10.3 inches with Wi-Fi+4G Tablet (Pl...,20999,39000,46% off,2801,243,4.2,"['4 GB RAM | 128 GB ROM | Expandable Upto 256 GB', '26.16 cm (10.3 inches) Display', '8 MP Primary Camera | 5 MP Front', 'Android 9 Pie | Battery: 5000 mAH', 'Voice Call (Single Sim, GSM: Bands 2/3/5/8, WCDMA: Bands 1/2/3/5(6/19)/8, FDD LTE: Bands 1/2/3/4/5(19)/7/8/20, TDD LTE: Bands 38/40)', 'Processor: MediaTek Helio P22T Tab Octa-Core (4 x A53)', '1 Year Warranty']",https://www.flipkart.com/lenovo-m10-fhd-plus-2nd-gen-active-pen-4-gb-ram-128-rom-10-3-inches-wi-fi-4g-tablet-platinum-grey/p/itmd38d061041bd0?pid=TABGFZYUNMWBYZUY&lid=LSTTABGFZYUNMWBYZUYIWECC5&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_26&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABGFZYUNMWBYZUY.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:44.869180+05:30
V0MO08MQ,APPLE iPad (9th Gen) 256 GB ROM 10.2 inch with Wi-Fi Only (Space Grey),44900,44900,0,10196,939,4.6,"['256 GB ROM', '25.91 cm (10.2 inch) Display', '8 MP Primary Camera | 12 MP Front', 'iOS 15 | Battery: Lithium Polymer', 'Processor: A13 Bionic Chip with 64-bit Architecture', '1 Year Warranty']",https://www.flipkart.com/apple-ipad-9th-gen-256-gb-rom-10-2-inch-wi-fi-only-space-grey/p/itmfcb9ebe4ee891?pid=TABG6VNC2EH87NFH&lid=LSTTABG6VNC2EH87NFHUWOHGD&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_27&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABG6VNC2EH87NFH.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:44.971539+05:30
R1RGSJ7O,APPLE iPad Air (5th gen) 256 GB ROM 10.9 Inch with Wi-Fi Only (Star Light),68900,68900,0,477,33,4.5,"['256 GB ROM', '27.69 cm (10.9 Inch) Display', '12 MP Primary Camera | 12 MP Front', 'iPadOS 15 | Battery: Lithium Polymer', 'Processor: Apple M1 Chip', '1 Year warranty']",https://www.flipkart.com/apple-ipad-air-5th-gen-256-gb-rom-10-9-inch-wi-fi-only-star-light/p/itm87f6d7ac0f9e9?pid=TABGCA2K4AKQRDRH&lid=LSTTABGCA2K4AKQRDRH7RFJK8&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_28&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABGCA2K4AKQRDRH.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:45.081197+05:30
7KWKVWSM,realme Pad X 4 GB RAM 64 GB ROM 11 inch with Wi-Fi Only Tablet (Glowing Grey),19999,29999,33% off,3263,348,4.4,"['Compatible with realme pencil and smart keyboard', '4 GB RAM | 64 GB ROM | Expandable Upto 1 TB', '27.94 cm (11 inch) WUXGA+ Display', '13 MP Primary Camera | 8 MP Front', 'Android 12 | Battery: 8340 mAh Lithium Ion', 'Ideal Usage: Entertainment, Gaming', 'Processor: Qualcomm Snapdragon 695', '1 Year Domestic Warranty']",https://www.flipkart.com/realme-pad-x-4-gb-ram-64-rom-11-inch-wi-fi-only-tablet-glowing-grey/p/itm5dfddfb05eb01?pid=TABGFW8FTC2BQGFA&lid=LSTTABGFW8FTC2BQGFAD6T44X&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_29&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABGFW8FTC2BQGFA.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:45.192469+05:30
IOP3KE4R,realme Pad 3 GB RAM 32 GB ROM 10.4 inch with Wi-Fi Only Tablet (Grey),13999,21999,36% off,44194,4830,4.4,"['3 GB RAM | 32 GB ROM | Expandable Upto 1 TB', '26.42 cm (10.4 inch) WUXGA+ Display', '8 MP Primary Camera | 8 MP Front', 'Android 11 | Battery: 7100 mAh Lithium Ion', 'Ideal Usage: Entertainment, Gaming', 'Processor: MediaTek Helio G80', '1 Year Manufacturer Warranty']",https://www.flipkart.com/realme-pad-3-gb-ram-32-rom-10-4-inch-wi-fi-only-tablet-grey/p/itm1f402cef43b7e?pid=TABG6AGQGXABVXMW&lid=LSTTABG6AGQGXABVXMWPFFGP9&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_30&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABG6AGQGXABVXMW.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:45.318876+05:30
KSN55S1H,APPLE iPad Pro 2021 (3rd Generation) 8 GB RAM 128 GB ROM 11 inches with Wi-Fi Only (Silver),70900,71900,1% off,1961,167,4.7,"['Apple M1 chip for next-level performance', 'Stunning 11-inch Liquid Retina display with ProMotion, True Tone, and P3 wide color', 'TrueDepth camera system featuring Ultra Wide front camera with Center Stage', '12MP Wide camera, 10MP Ultra Wide camera, and LiDAR Scanner for immersive AR', '5G for superfast downloads and high-quality streaming', 'Stay connected with ultrafast Wi-Fi 6', 'Go further with all-day battery life', 'Thunderbolt port for connecting to fast external storage, displays, and docks', 'Face ID for secure authentication and Apple Pay', 'Four speaker audio and five studio-quality microphones', 'Support for Apple Pencil (2nd generation), Magic Keyboard, and Smart Keyboard Folio4', 'iPadOS is powerful, intuitive, and designed specifically for iPad', 'Over a million apps on the App Store just for iPad', '8 GB RAM | 128 GB ROM', '27.94 cm (11 inches) Quad HD Display', '12 MP Primary Camera | 12 MP Front', 'iPadOS 14 | Battery: Lithium Polymer', '1 Year Warranty']",https://www.flipkart.com/apple-ipad-pro-2021-3rd-generation-8-gb-ram-128-rom-11-inches-wi-fi-only-silver/p/itmdd25e2d549870?pid=TABG2DM4BDYSVGVB&lid=LSTTABG2DM4BDYSVGVBQQGQZO&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_31&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABG2DM4BDYSVGVB.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:45.443249+05:30
V8U81X99,Lenovo Smart Tab M10 FHD Plus (2nd Gen) with Google Assistant 4 GB RAM 128 GB ROM 10.3 inch with Wi-Fi...,18999,36000,47% off,6674,674,4.3,"['4 GB RAM | 128 GB ROM | Expandable Upto 256 GB', '26.16 cm (10.3 inch) Full HD Display', '8 MP Primary Camera | 5 MP Front', 'Android 10.0 (Pie) | Battery: 5000 mAh', 'Processor: MediaTek Helio P22T Octa Core (4 x A53 at 2.3 GHz, 4 x A53 at 1.8 GHz)', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/lenovo-smart-tab-m10-fhd-plus-2nd-gen-google-assistant-4-gb-ram-128-rom-10-3-inch-wi-fi-4g-tablet-iron-grey/p/itm93deec6138f78?pid=TABFT7ZJ4YNHFGPA&lid=LSTTABFT7ZJ4YNHFGPAOI8SEQ&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_32&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABFT7ZJ4YNHFGPA.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:45.563903+05:30
BAQVN84M,realme Pad Mini 3 GB RAM 32 GB ROM 8.7 inch with Wi-Fi+4G Tablet (Grey),13999,21999,36% off,4970,484,4.3,"['18W Fast Charging | Battery: 6400 mAH', '3 GB RAM | 32 GB ROM | Expandable Upto 1 TB', '22.1 cm (8.7 inch) HD Display', '8 MP Primary Camera | 5 MP Front', 'Android 11 | Battery: 6400 mAh Lithium Ion', 'Ideal Usage: Entertainment', 'Voice Call (Dual Sim, GSM, WCDMA, LTE FDD, TD-LTE)', 'Processor: UNISOC T616 Octa-Core', '1 Year Domestic Warranty']",https://www.flipkart.com/realme-pad-mini-3-gb-ram-32-rom-8-7-inch-wi-fi-4g-tablet-grey/p/itm0796030d43c4a?pid=TABGD7GFFWJHHW8N&lid=LSTTABGD7GFFWJHHW8NE9ESDC&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_33&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABGD7GFFWJHHW8N.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:45.681829+05:30
IFSMGCZ0,realme Pad X 4 GB RAM 64 GB ROM 11 inch with Wi-Fi+5G Tablet (Glacier Blue),25999,39999,35% off,3263,348,4.4,"['Compatible with realme pencil and smart keyboard', '4 GB RAM | 64 GB ROM | Expandable Upto 1 TB', '27.94 cm (11 inch) WUXGA+ Display', '13 MP Primary Camera | 8 MP Front', 'Android 12 | Battery: 8340 mAh Lithium Ion', 'Ideal Usage: Entertainment, Gaming', 'Voice Call (Dual Sim, 5G, LTE, WCDMA, GSM)', 'Processor: Qualcomm Snapdragon 695', '1 Year Domestic Warranty']",https://www.flipkart.com/realme-pad-x-4-gb-ram-64-rom-11-inch-wi-fi-5g-tablet-glacier-blue/p/itm617964922ae4f?pid=TABGFW8F2RXFGUHM&lid=LSTTABGFW8F2RXFGUHMPCT5MG&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_34&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABGFW8F2RXFGUHM.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:45.786603+05:30
YXRX0PX2,SAMSUNG Galaxy Tab A7 Lite 3 GB RAM 32 GB ROM 8.7 inches with Wi-Fi+4G Tablet (Grey),12999,17500,25% off,2994,251,4.3,"['3 GB RAM | 32 GB ROM | Expandable Upto 1 TB', '22.1 cm (8.7 inches) Full HD Display', '8 MP Primary Camera | 2 MP Front', 'Android 11 | Battery: 5100 mAh', 'Voice Call (Single Sim)', 'Processor: MediaTek_MT8768T', '1 Year Manufacturer Warranty for Tablet and 6 Months Warranty for in the Box Accessories']",https://www.flipkart.com/samsung-galaxy-tab-a7-lite-3-gb-ram-32-rom-8-7-inches-wi-fi-4g-tablet-grey/p/itm0400e14d808bd?pid=TABG3WWRAYHANVVD&lid=LSTTABG3WWRAYHANVVDKNZKPE&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_35&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABG3WWRAYHANVVD.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:45.927228+05:30
33NX7NXC,realme Pad 3 GB RAM 32 GB ROM 10.4 inch with Wi-Fi+4G Tablet (Grey),15999,24999,36% off,44194,4830,4.4,"['3 GB RAM | 32 GB ROM | Expandable Upto 1 TB', '26.42 cm (10.4 inch) WUXGA+ Display', '8 MP Primary Camera | 8 MP Front', 'Android 11 | Battery: 7100 mAh Lithium Ion', 'Ideal Usage: Entertainment, Gaming', 'Voice Call (Dual Sim, GSM)', 'Processor: MediaTek Helio G80', '1 Year Manufacturer Warranty']",https://www.flipkart.com/realme-pad-3-gb-ram-32-rom-10-4-inch-wi-fi-4g-tablet-grey/p/itm01db726095b00?pid=TABG6AGQGPEURQZD&lid=LSTTABG6AGQGPEURQZDOSLHGR&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_36&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABG6AGQGPEURQZD.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:46.030265+05:30
8VCZR1SQ,SAMSUNG Galaxy Tab S8+ With Stylus 8 GB RAM 128 GB ROM 12.4 inch with Wi-Fi Only Tablet (Silver),66999,85999,22% off,160,10,4.7,"['8 GB RAM | 128 GB ROM | Expandable Upto 1 TB', '31.5 cm (12.4 inch) Full HD Display', '13 MP Primary Camera | 12 MP Front', 'Android 12 | Battery: 10090 mAh', 'Voice Call (No Sim)', 'Processor: Octa-Core', '1 Year Manufacturer Warranty for Tablet and 6 Months Warranty for in the Box Accessories']",https://www.flipkart.com/samsung-galaxy-tab-s8-stylus-8-gb-ram-128-rom-12-4-inch-wi-fi-only-tablet-silver/p/itm0f5294162538b?pid=TABGBNNN4FNJHY8Y&lid=LSTTABGBNNN4FNJHY8YGKICDQ&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_37&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABGBNNN4FNJHY8Y.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:46.134784+05:30
FM15101I,realme Pad X 4 GB RAM 64 GB ROM 11 inch with Wi-Fi+5G Tablet (Glowing Grey),25999,39999,35% off,3263,348,4.4,"['Compatible with realme pencil and smart keyboard', '4 GB RAM | 64 GB ROM | Expandable Upto 1 TB', '27.94 cm (11 inch) WUXGA+ Display', '13 MP Primary Camera | 8 MP Front', 'Android 12 | Battery: 8340 mAh Lithium Ion', 'Ideal Usage: Entertainment, Gaming', 'Voice Call (Dual Sim, 5G, LTE, WCDMA, GSM)', 'Processor: Qualcomm Snapdragon 695', '1 Year Domestic Warranty']",https://www.flipkart.com/realme-pad-x-4-gb-ram-64-rom-11-inch-wi-fi-5g-tablet-glowing-grey/p/itm617964922ae4f?pid=TABGFW8FHTZUAKMU&lid=LSTTABGFW8FHTZUAKMU4BTFIO&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_38&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABGFW8FHTZUAKMU.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:46.238188+05:30
RKW3JGFC,Lenovo M8 HD (2nd Gen) 3 GB RAM 32 GB ROM 8 inches with Wi-Fi+4G Tablet (Iron Grey),11999,18000,33% off,3230,254,4.1,"['3 GB RAM | 32 GB ROM | Expandable Upto 128 GB', '20.32 cm (8 inches) HD Display', '8 MP Primary Camera | 2 MP Front', 'Android 9 Pie | Battery: 5000 mAh', 'Voice Call (No Sim, WLAN, Bluetooth, Wi-fi Direct, Wi-fi Display, 4G LTE)', 'Processor: MediaTek Helio A22 (4C, 4x A53)', '1 Year Warranty']",https://www.flipkart.com/lenovo-m8-hd-2nd-gen-3-gb-ram-32-rom-8-inches-wi-fi-4g-tablet-iron-grey/p/itmb673559cb56fa?pid=TABGFJZMKJGZTRJJ&lid=LSTTABGFJZMKJGZTRJJTCTZCN&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_39&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABGFJZMKJGZTRJJ.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:46.343170+05:30
TVUQHZLL,realme Pad 3 GB RAM 32 GB ROM 10.4 inch with Wi-Fi+4G Tablet (Gold),15999,24999,36% off,44194,4830,4.4,"['3 GB RAM | 32 GB ROM | Expandable Upto 1 TB', '26.42 cm (10.4 inch) WUXGA+ Display', '8 MP Primary Camera | 8 MP Front', 'Android 11 | Battery: 7100 mAh Lithium Ion', 'Ideal Usage: Entertainment, Gaming', 'Voice Call (Dual Sim, GSM)', 'Processor: MediaTek Helio G80', '1 Year Manufacturer Warranty']",https://www.flipkart.com/realme-pad-3-gb-ram-32-rom-10-4-inch-wi-fi-4g-tablet-gold/p/itm01db726095b00?pid=TABG6AGQTQHF6KZE&lid=LSTTABG6AGQTQHF6KZE3TKDIQ&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_40&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABG6AGQTQHF6KZE.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:46.464617+05:30
W3RZ0PJ2,Lenovo Tab Yoga 11 4 GB RAM 128 GB ROM 11 inch with Wi-Fi+4G Tablet (Storm Grey),27999,40000,30% off,299,34,4.4,"['4 GB RAM | 128 GB ROM | Expandable Upto 256 GB', '27.94 cm (11 inch) Full HD Display', '8 MP Primary Camera | 8 MP Front', 'Android 11 | Battery: 7500 mAh', 'Voice Call (Single Sim, LTE)', 'Processor: MediaTek Helio G90T', '1 Year Warranty Provided by the Manufacturer from Date of Purchase']",https://www.flipkart.com/lenovo-tab-yoga-11-4-gb-ram-128-rom-inch-wi-fi-4g-tablet-storm-grey/p/itm34ed7572ed27d?pid=TABG6E94UGY3AJZZ&lid=LSTTABG6E94UGY3AJZZ02KDDT&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_41&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABG6E94UGY3AJZZ.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:47.083898+05:30
GR542JIG,APPLE iPad (10th Gen) 64 GB ROM 10.9 inch with Wi-Fi Only (Blue),44900,44900,0,0,0,0,"['64 GB ROM', '27.69 cm (10.9 inch) Full HD Display', '12 MP Primary Camera | 12 MP Front', 'iPadOS 16 | Battery: Lithium Polymer', 'Processor: A14 Bionic Chip (64-bit Architecture) with Neural Engine', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-10th-gen-64-gb-rom-10-9-inch-wi-fi-only-blue/p/itm5d7707aeb1a78?pid=TABGJ6XUUNYTFDYH&lid=LSTTABGJ6XUUNYTFDYHVYBX7S&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&spotlightTagId=TrendingId_tyy%2Fhry&srno=s_2_42&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABGJ6XUUNYTFDYH.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:47.197289+05:30
P9E4986G,SAMSUNG Galaxy Tab A7 Lite 3 GB RAM 32 GB ROM 8.7 inches with Wi-Fi+4G Tablet (Silver),12999,17500,25% off,2994,251,4.3,"['3 GB RAM | 32 GB ROM | Expandable Upto 1 TB', '22.1 cm (8.7 inches) Full HD Display', '8 MP Primary Camera | 2 MP Front', 'Android 11 | Battery: 5100 mAh', 'Voice Call (Single Sim)', 'Processor: MediaTek_MT8768T', '1 Year Manufacturer Warranty for Tablet and 6 Months Warranty for in the Box Accessories']",https://www.flipkart.com/samsung-galaxy-tab-a7-lite-3-gb-ram-32-rom-8-7-inches-wi-fi-4g-tablet-silver/p/itm5887457395a4c?pid=TABG3WWRXYDURNVF&lid=LSTTABG3WWRXYDURNVFQSQP4G&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_43&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABG3WWRXYDURNVF.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:47.338258+05:30
PSEWFZ2X,APPLE iPad Pro 2021 (3rd Generation) 8 GB RAM 256 GB ROM 11 inches with Wi-Fi Only (Silver),79900,80900,1% off,1961,167,4.7,"['Apple M1 chip for next-level performance', 'Stunning 11-inch Liquid Retina display with ProMotion, True Tone, and P3 wide color', 'TrueDepth camera system featuring Ultra Wide front camera with Center Stage', '12MP Wide camera, 10MP Ultra Wide camera, and LiDAR Scanner for immersive AR', '5G for superfast downloads and high-quality streaming', 'Stay connected with ultrafast Wi-Fi 6', 'Go further with all-day battery life', 'Thunderbolt port for connecting to fast external storage, displays, and docks', 'Face ID for secure authentication and Apple Pay', 'Four speaker audio and five studio-quality microphones', 'Support for Apple Pencil (2nd generation), Magic Keyboard, and Smart Keyboard Folio4', 'iPadOS is powerful, intuitive, and designed specifically for iPad', 'Over a million apps on the App Store just for iPad', '8 GB RAM | 256 GB ROM', '27.94 cm (11 inches) Quad HD Display', '12 MP Primary Camera | 12 MP Front', 'iPadOS 14 | Battery: Lithium Polymer', '1 Year Warranty']",https://www.flipkart.com/apple-ipad-pro-2021-3rd-generation-8-gb-ram-256-rom-11-inches-wi-fi-only-silver/p/itmdc83adee8f1c5?pid=TABG2DM4MHC9YPVH&lid=LSTTABG2DM4MHC9YPVHZICOSG&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_44&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABG2DM4MHC9YPVH.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:47.451873+05:30
8DV488NM,Lenovo M8 Full HD 4 GB RAM 64 GB ROM 8 inches with Wi-Fi+4G Tablet (platinum grey),14999,25000,40% off,1698,159,4.1,"['4 GB RAM | 64 GB ROM | Expandable Upto 256 GB', '20.32 cm (8 inches) Display', '13 MP Primary Camera | 5 MP Front', 'Android 9 Pie | Battery: 5100 mAh', 'Voice Call (Single Sim)', 'Processor: MediaTek Helio P22T Tab Octa-Core Processor', '1 Year Warranty']",https://www.flipkart.com/lenovo-m8-full-hd-4-gb-ram-64-rom-8-inches-wi-fi-4g-tablet-platinum-grey/p/itmc9ed65e984b31?pid=TABG25GKPXU4HYAJ&lid=LSTTABG25GKPXU4HYAJJ8KROS&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABG25GKPXU4HYAJ.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:47.696819+05:30
9KH0YDSA,APPLE iPad mini (6th Gen) 256 GB ROM 8.3 inch with Wi-Fi Only (Purple),60900,60900,0,409,49,4.6,"['256 GB ROM', '21.08 cm (8.3 inch) Display', '12 MP Primary Camera | 12 MP Front', 'iOS 15 | Battery: Lithium Polymer', 'Processor: A15 Bionic Chip with 64-bit Architecture', '1 Year Warranty']",https://www.flipkart.com/apple-ipad-mini-6th-gen-256-gb-rom-8-3-inch-wi-fi-only-purple/p/itm36a442eebc25f?pid=TABG6VNRHFPTZANH&lid=LSTTABG6VNRHFPTZANHPDYBCV&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABG6VNRHFPTZANH.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:47.807068+05:30
ADUWQLEQ,SAMSUNG Galaxy Tab A8 3 GB RAM 32 GB ROM 10.5 inch with Wi-Fi+4G Tablet (Gray),18999,26399,28% off,3513,339,4.3,"['3 GB RAM | 32 GB ROM | Expandable Upto 1 TB', '26.67 cm (10.5 inch) Full HD Display', '8 MP Primary Camera | 5 MP Front', 'Android 11 | Battery: 7040 mAh', 'Voice Call (Single Sim, LTE)', 'Processor: Octa Core', '1 year manufacturer warranty for Tablet and 6 months warranty for in the box accessories']",https://www.flipkart.com/samsung-galaxy-tab-a8-3-gb-ram-32-rom-10-5-inch-wi-fi-4g-tablet-gray/p/itmc19d6c05238a7?pid=TABGA36YTZC7CHGH&lid=LSTTABGA36YTZC7CHGHNBLN8N&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_47&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABGA36YTZC7CHGH.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:47.954736+05:30
4TCZI9TN,APPLE iPad (9th Gen) 64 GB ROM 10.2 inch with Wi-Fi Only (Silver),30900,30900,0,10196,939,4.6,"['64 GB ROM', '25.91 cm (10.2 inch) Display', '8 MP Primary Camera | 12 MP Front', 'iOS 15 | Battery: Lithium Polymer', 'Processor: A13 Bionic Chip with 64-bit Architecture', '1 Year Warranty']",https://www.flipkart.com/apple-ipad-9th-gen-64-gb-rom-10-2-inch-wi-fi-only-silver/p/itmaec2e3fa2ddba?pid=TABG6VNCSZF7FBZJ&lid=LSTTABG6VNCSZF7FBZJMYWZER&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_2_48&otracker=search&otracker1=search&fm=organic&iid=38a625a5-f8ba-4898-aeec-98af19222703.TABG6VNCSZF7FBZJ.SEARCH&ppt=None&ppn=None&ssid=ntmn37ymdc0000001667495034495&qH=c4e0ba5422383082,2022-11-03 22:33:48.069269+05:30
DI7KU83N,realme Pad Mini 3 GB RAM 32 GB ROM 8.7 inch with Wi-Fi Only Tablet (Blue),10999,17999,38% off,4970,484,4.3,"['18W Fast Charging | Battery: 6400 mAH', '3 GB RAM | 32 GB ROM | Expandable Upto 1 TB', '22.1 cm (8.7 inch) HD Display', '8 MP Primary Camera | 5 MP Front', 'Android 11 | Battery: 6400 mAh Lithium Ion', 'Ideal Usage: Entertainment', 'Processor: UNISOC T616 Octa-Core', '1 Year Domestic Warranty']",https://www.flipkart.com/realme-pad-mini-3-gb-ram-32-rom-8-7-inch-wi-fi-only-tablet-blue/p/itmaaa3cbaa69943?pid=TABGD7GFYFUYGWHS&lid=LSTTABGD7GFYFUYGWHSHAGY0G&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_3_49&otracker=search&otracker1=search&fm=organic&iid=dcf321e6-cf29-47f6-ba60-e76a90a7032d.TABGD7GFYFUYGWHS.SEARCH&ppt=None&ppn=None&ssid=yli6oq8mio0000001667495038929&qH=c4e0ba5422383082,2022-11-03 22:33:49.131146+05:30
